,vulnerabilities,patch_delay,access_complexity,security_awareness,patch_complexity,firewall_strength,TTC
284,41,66.73198016679152,-10.74155368630267,0.6912118093865404,9.172135804374768,4,2586.1835352392786
285,35,11.20202891575693,5.525369507198865,0.6030395550532833,3.1832043946644264,2,1137.6227459366887
286,19,-37.22206954859971,31.324247940698868,0.6189915646985882,1.821779222902032,1,-864.3365966980366
287,48,43.42121383008305,-2.4886239366259986,0.940773299689501,3.868206435914712,2,2266.2106048221394
288,16,-24.673242482377137,-13.782754114151244,0.775911532807306,1.9420837348198001,2,657.1949957664785
289,3,83.2563502080975,-43.940648196433166,0.12793692451178318,2.1573683736449727,1,2664.8608077563395
290,20,3.3897357258276006,24.167120771668582,0.347507082425181,6.1646553817752405,3,-44.0100756239638
291,24,31.399481081660603,14.930889056108997,0.4353936461757356,1.54811739789544,4,980.3347092424677
292,33,-61.400526825407034,-46.277714037100836,0.3959615887476049,1.2783779325420943,2,1579.041604243898
293,24,-37.52422652269889,34.41977111683044,0.6693086091618792,7.42972691323448,1,-969.0514627734603
294,11,41.015788592821444,-46.927361304093424,0.8918931032565626,4.2548238535694,2,2438.5763588486175
295,49,10.534451968874107,42.16887164935574,0.306051463522788,2.1283781431048596,4,569.2376083266339
296,8,62.27189268142218,28.514533087480714,0.5518771364211856,3.282514937737374,3,452.4511352014897
297,36,15.555253156887671,17.78662090392278,0.7894094219135857,6.778778566171591,3,836.9899072887208
298,38,5.3588871922311885,-14.079806366681447,0.41621805884534935,3.479829104267661,3,1759.163713486184
299,40,52.40721972466616,24.031191306658112,0.16811812839929585,5.450690126083671,1,1182.257524862535
300,20,31.30410997676333,44.05487980964721,0.47495096526374825,2.0952577605400506,1,-209.2532807709095
301,35,-4.88783597828868,24.694076844326936,0.05522252074302847,6.292842738449023,3,230.0230922507956
302,48,-31.82312301495341,-25.810000869049503,0.9423834540022769,3.8446991545893767,4,1956.2819328625883
303,25,-70.14846994296482,11.696279294218563,0.07482120519497304,6.642715910758449,4,-610.1360381479964
304,35,-12.129970094081155,46.28139945180144,0.43845671525057817,8.275553940736206,1,-666.2147678035637
305,25,-34.59005285664116,88.96392722226813,0.5298812610885262,6.504817774509932,3,-2400.9145383739315
306,29,78.9311392970315,-7.208518979967849,0.9853038322872855,3.661728063355186,4,2499.5626171448994
307,18,-18.511128322100806,35.315324245257216,0.16602182364286078,3.3016933139347033,4,-642.5640855317941
308,46,-19.331270168751345,46.379220803372746,0.11443151861235856,3.9467886286010323,4,-170.9446850460515
309,18,-44.637346237659365,-31.496199959590555,0.008706147062543579,2.481584619128544,1,805.2196224273135
310,2,-6.989519855681099,72.28313272245924,0.1555714368693023,2.630546657650181,3,-2096.7364199153258
311,35,-18.93604788926638,-41.607387363337835,0.20727297906766762,8.11621991710151,2,1914.0155145065698
312,16,53.13188286233379,33.359420601319044,0.6305809415830923,4.462593188567005,3,383.75056119258414
313,41,6.054284782449537,13.21279118188264,0.2197067903914004,4.923956625135272,3,978.519163678083
314,36,0.7340793203086748,3.223022399926397,0.02052081472932521,6.3464451901013,1,866.6228468578192
315,33,-3.0401826224779347,102.87333125794575,0.8266183455024887,6.306881456363929,4,-2003.1046214933408
316,4,24.58524760567607,-11.050209413072047,0.36559570100396677,1.6063918436973315,4,1047.9999567262648
317,33,-12.569844969035021,-11.693823709144336,0.35369668658073394,8.48386707703899,1,992.6218864045474
318,14,21.016182805955147,54.25915229591181,0.30247902916792657,2.595938979015455,1,-876.8676341584879
319,21,49.41909462182333,31.472151123471328,0.9753732771464209,7.50764472444702,1,358.2904372889863
320,48,14.802250308989404,52.28395683834217,0.17011541730928148,7.954038893153499,1,-67.24068800408267
321,20,-6.491938484754052,5.674775293644535,0.8982380639532351,7.434095806821823,1,262.2114737292791
322,8,-27.60377512915704,13.677704680486517,0.776803332139888,6.210798818987307,2,-574.7589243226784
323,7,-7.253719590412231,77.03742451978297,0.07647995549931308,1.1314809739799458,3,-2055.203575779689
324,3,17.892366219177127,-32.43816318322785,0.9867291015008487,4.2433794312685365,3,1488.1385681269562
325,17,-44.975820257519636,-3.1150817636664154,0.27136596353901055,6.4435548642632305,3,-54.59094638028345
326,33,25.946282731278476,32.93016285701779,0.09858292702241234,4.487061663302848,4,507.39059727085356
327,48,7.228380646841935,-6.834432803513511,0.8293142341257594,8.771319054215319,2,1692.5775816586531
328,12,-3.4756747927615637,-21.80583517132142,0.7066755336776999,3.779220478146538,3,1097.5179174277685
329,22,-18.78240234353007,25.739380511460883,0.6172188058779008,3.641813132127944,4,-204.41452164253326
330,22,-13.291331029081018,54.432226659659776,0.15598086369893316,3.3939792378339217,2,-1134.029184111236
331,46,18.919181243959233,-4.633374512234283,0.4784961162559619,3.9950278206471594,2,1854.7341441687086
332,30,-2.8463457828533216,-5.743584832429961,0.7805560268872138,6.016644678827685,4,1165.1972771213682
333,38,-14.034199018357096,-24.907521027337236,0.30362393814384026,7.363137648453317,2,1607.1939708997793
334,38,15.056904801145674,-10.839073736229368,0.31168982851504146,6.963111259649066,4,1753.635408661617
335,45,16.245693324763906,44.344243193207426,0.0031409060481221163,8.269460379833315,3,199.1416296690208
336,8,-36.47525183972143,4.242514827746277,0.17424340164537955,8.973225959476824,4,-445.02825745307246
337,27,18.144420897309544,-31.199626437211528,0.8754056251218343,8.34471138109016,2,1975.2858713732767
338,27,76.05094638581329,11.494495212946507,0.4417464916377071,1.1705086303691912,3,1793.3636728446122
339,34,15.088623681265128,43.04776043944163,0.984234499234434,7.623261581967899,3,5.644748035511764
340,21,-49.97021614531003,-21.47542654189715,0.39570796357379256,2.8755961625649844,1,536.9679178448058
341,30,6.32126175518638,-52.144208783822535,0.7151864547802412,2.1963523843718438,1,2625.4353186247304
342,33,-53.924461225810546,88.63300639491007,0.28191904290472913,6.74639906319222,2,-2532.2850910781294
343,28,96.0211501619248,-54.14117400172989,0.3638096411409335,3.877688758669254,4,4063.485298195174
344,47,68.07024060953422,-13.360902554231426,0.19072598759089465,1.5140544703339893,4,3042.6134280981305
345,33,-18.978154483861886,10.285140474346786,0.347062368499395,2.238667609585252,2,485.86226283229195
346,5,-66.37001596981509,-9.897108049771651,0.5472375204206431,1.0083647518296495,3,-344.03647754276477
347,48,-25.35113561278353,-1.9964337862007486,0.9917728809792494,9.129012646102366,2,1070.295150675523
348,19,-4.4297221681917085,24.073526714983743,0.6642017130717857,1.2215618545711473,2,-71.97535281747659
349,4,-51.85591226119215,-94.66886630851174,0.19924595440831405,2.8851019255855994,3,2297.4747375874326
350,35,-1.0706754498868287,-49.675778860954054,0.04496144159155113,4.746365026191166,4,2626.070488049659
351,49,-4.62735992810755,2.770375442813166,0.1263564813145106,4.209141933557372,2,1330.1390031137014
352,17,4.754640911886656,-15.168680478944399,0.5625552012730474,9.20553289221498,4,1058.1164771586716
353,44,7.889355308139399,6.176450331023906,0.7651603288167663,1.362600511610879,2,1409.6589029696293
354,28,-27.968527996314545,10.106131305252168,0.9404192073007469,5.609932369093464,3,222.79178325006612
355,30,-24.602421192489626,-83.63679981883969,0.015823171996820817,7.124315162719366,3,3005.81117583195
356,29,2.3677649341014986,51.94561328606585,0.5227601415618698,9.38528176313052,1,-821.2001849302588
357,46,-17.92976389621842,-18.93071532401399,0.47086735622317677,6.58334126911349,3,1704.414590998646
358,6,28.224843052517674,-33.62052739104026,0.656055021975704,8.233797124105864,1,1486.5712037276126
359,35,2.076836493030992,9.334211838371168,0.559578854465342,1.7535244406081356,2,927.5156597831084
360,41,56.95009701992422,5.286409111289728,0.6870391505824806,4.473455598432347,4,2094.873056648317
361,37,25.614473148136774,48.86763270618551,0.6580825847491903,4.365524210311607,3,142.07192752718453
362,24,34.111416081717934,11.874926510800677,0.1170117248579462,8.97659394810146,3,794.6794204707224
363,29,4.976982038943576,47.32443392097201,0.7997179136187196,2.3623405413694742,3,-287.1841240013879
364,49,5.7208450387088945,-36.52709501710822,0.12323257571632484,2.3669755510296726,2,2713.49315304164
365,46,52.93961739727531,6.674442208299966,0.6985306252091371,3.957023348972186,1,1987.9570226347714
366,31,-10.34878650611088,-43.589908292995574,0.4161453676406067,1.4901944263015383,2,2203.0270559424166
367,35,17.403380624957187,4.90703422241118,0.5138507345765979,2.6421223658724102,4,1373.2042255260333
368,33,-6.987125964843734,-3.5715182240754197,0.9032980143757106,9.686886746911616,2,910.6639704699487
369,21,-7.059081751619086,-5.291897008036122,0.8898837264734866,4.853655458804555,4,878.4070432166452
370,32,-34.0668879722516,-4.94110209446531,0.8178563056550295,6.688172875801928,3,657.6201434838243
371,23,-21.275430525708224,30.455578807383898,0.5101483804563233,7.535001334101732,4,-480.48065647254765
372,33,-26.848083542493512,-63.29438628010318,0.7362398101338331,4.302652663064804,4,2668.507334098908
373,3,18.831064267695083,-34.9915145113669,0.5128970555188094,2.3250436696946526,1,1463.017375068547
374,18,32.20617784670988,-0.6228730698070182,0.8696060824747774,2.8592291459960273,4,1281.7843815740903
375,25,-1.8426012073520743,-46.146523578849994,0.4027758332328999,3.819398289225493,4,2271.749213532159
376,42,7.888837904909597,2.8445642480417623,0.9702353444148768,6.724615783170031,2,1308.2164224175986
377,31,-3.5741406531528863,-1.034100849642991,0.9323227582288776,4.58452494180149,3,1043.0222196739599
378,3,-23.323277596789552,-55.15026580210333,0.7416026194517855,1.0613322811011532,2,1554.1126441315869
379,40,26.867890743906365,-57.1266058501711,0.279415884176072,5.710664665607247,2,3294.5461781765866
380,46,20.576040812784374,-103.95152942197063,0.1316535887932584,9.29362052716676,3,4721.90637876485
381,24,-55.77637955911891,-47.82680198727652,0.8547034500931975,8.308698499078112,3,1335.8575012801382
382,32,-7.4932700370576075,1.5729303284239942,0.16530228613796127,8.42690234133668,4,798.9928358039364
383,47,-25.46082023622285,7.247512917635099,0.8542607889973357,8.155522158455181,4,891.893255804757
384,22,-10.728157089956754,9.075982385138031,0.49076500671236045,3.913577430493813,1,212.51056090522334
385,23,-19.11294701138778,-30.116752506695235,0.4065567838081042,7.886744503789528,2,1230.3350006137355
386,2,-0.3926111222419957,0.26786063914042146,0.9031907788344291,2.288452220300737,3,249.71433414483747
387,27,-8.897442054004221,16.889784369658113,0.6038509825402779,6.919445325483582,4,265.7839140445207
388,42,-9.53422081462517,-49.721421980046124,0.5766140071297178,6.77411710016495,3,2644.0706150823207
389,2,34.221652850161405,5.9331629756215944,0.5587659446243977,1.2301281918076121,4,656.3288243978636
390,26,17.715359820077463,27.259248473403662,0.3711695160195314,8.091731202318385,1,81.42094374520624
391,17,-20.11683950901301,-18.630885192915233,0.7856431035291273,9.129232945856176,1,630.3337818197143
392,40,-15.666401984402633,43.489373213984116,0.252798444015773,3.406737506248969,3,-228.52123248388367
393,33,15.753791661988378,-17.6973737529988,0.938894960041275,8.311516517675358,1,1664.253568929252
394,9,15.712587151082994,-33.402434204923004,0.8939852050469608,1.741653746757534,3,1721.3917899615092
395,43,-17.11340717186207,23.273647142116815,0.33748032567489816,6.399710724349594,4,411.64219723096755
396,48,-6.01972000706494,82.33175077865828,0.7294637698316637,5.370821788008494,2,-1089.8218084700015
397,39,56.404181202609045,4.414144755512364,0.5732231944495915,5.913311799781,1,1827.1369463442202
398,29,-16.596442655640292,26.396312164548796,0.3376493019992346,9.335846816959105,4,-177.00026161783163
399,42,58.32413765376356,-19.34868884391376,0.9885216479954467,8.841837225221681,2,2662.247718699677
400,26,34.11000827577415,-48.6646487918411,0.025237345848264203,8.065752915157812,2,2631.6088547523677
401,35,52.762488251663974,7.650625836029337,0.25264603062128665,3.463286119105339,2,1653.2773635323024
402,25,-17.872159162082866,13.975998871516445,0.5200740611111504,9.206367658174825,4,71.20702065073753
403,24,-4.056676221882832,-13.31644361524649,0.5219530034785639,1.8775692321748774,4,1294.5838869679128
404,13,-12.474914263266887,26.242260720860234,0.5889330749455641,8.67996294902909,3,-608.9372205739006
405,7,34.80259575778609,-25.1632003925728,0.7516761720229193,3.9534406511824702,2,1557.9927065784282
406,36,-16.030513180162686,-35.083450634069685,0.6234778305192964,1.4839508049578503,2,2034.6886029633406
407,45,22.93646480028621,43.425717219446604,0.600281460528037,7.0242128581667345,2,357.40440912634193
408,20,21.348982335761228,43.61390506166522,0.05351446291304329,3.081519354843599,3,-297.2784053739106
409,1,-0.4408859214253005,-24.37372423342714,0.3765302877892983,3.192140132781687,2,814.445514318714
410,8,39.95979202493007,69.75401961619288,0.232055739701156,3.7544244960589435,4,-1102.644152770715
411,46,4.230396091798154,-10.484267701209971,0.26537011160197543,1.5731629075226505,2,1862.625028168957
412,16,26.02257155824909,4.391314585758351,0.5543374743403449,2.594144297784286,1,772.619993690784
413,14,-13.841101067533474,-2.3861016739371146,0.19950531492960843,1.0462566482700426,4,511.6089557066252
414,12,-20.703104423204753,21.950408697827186,0.29394910101689753,5.008685689952081,3,-549.5619022426803
415,23,22.93436587772824,11.8568597520377,0.2370847085173401,1.7582983967617416,2,766.662839312196
416,15,13.92520733001245,11.318486463266314,0.9485029432181947,7.143873445397791,1,258.88894779834726
417,28,8.299229923850973,-39.78246526879545,0.9446657321710952,3.1206056607248356,3,2340.594309737241
418,34,-9.310650438133505,-66.54249267158738,0.6099415585960517,9.492167296316595,3,2830.5770455856064
419,2,47.47628429578912,46.686401130114476,0.9245224687318999,8.841264646587874,4,-562.2493895172341
420,32,-32.49757412761541,-20.81783995758974,0.7858126454683731,3.6049680547138743,3,1246.2097479381243
421,23,-34.14029029192916,-0.9613349373391231,0.5899478828018088,8.048939091910109,3,203.9508892207109
422,22,29.264995154914867,14.071956395591238,0.006435211496795712,8.229204141983256,3,611.3130874900374
423,25,26.80289152429209,66.16038413397072,0.772516286079404,9.879068027029694,3,-870.1288810533702
424,22,11.612883369756037,7.454316985700318,0.7024883415884688,6.380559881611164,2,615.20844159173
425,22,-7.638566657084192,-14.79190251696389,0.615253653282414,1.7376916117929597,2,1110.5977633315438
426,49,16.07266387571236,-19.94177525147429,0.7604243116824717,6.821535060337428,2,2300.2374210204225
427,42,52.62490891358602,-0.49427364967754484,0.5129221647747657,6.624817735384317,2,2032.656219393337
428,6,76.46638623622675,-35.37459078562451,0.7040832713213391,6.745155196783886,1,2315.131078338801
429,15,-48.69241116425469,2.1550289259604085,0.9351720867264933,3.7643108329379036,2,-241.80654956603814
430,43,-11.567603577456396,-1.0807875383205636,0.3758050158460863,8.737116265722996,3,1107.9699636671166
431,37,-13.453197889545187,66.66107794576607,0.7081218349006254,9.635249646598707,2,-1186.1414688936034
432,33,49.795584150990464,-2.344045543636841,0.4756878180109587,2.959412616803364,2,1889.7474094155084
433,8,-73.43884959695605,-75.979526441954,0.6743996518139815,1.7933694232298,4,1670.9201265739218
434,44,16.41505579196638,107.94043881585914,0.7628933355543641,2.7508152985163568,3,-1494.0268621722114
435,44,-6.704309252571007,39.273349246243875,0.04545250043579596,8.38496925330147,2,-80.97839434752828
436,5,50.14338248642921,84.29394976382339,0.6466004439486619,7.089801713378628,2,-1654.2853612611318
437,39,46.031165200133806,-45.292799479379376,0.22674118440694457,6.7244260810521395,2,3163.7245081972214
438,4,11.965202044800781,-7.873071250251677,0.6700325378075668,4.6161382159848205,1,524.3129865363239
439,6,-46.391692121353906,27.97604965977277,0.4683301859338135,6.200451743602922,2,-1370.106707781545
440,45,-16.216684470053995,22.455654891378366,0.7735527418648872,3.7708671274693066,4,636.8243568581579
441,32,-12.931732298412154,13.27750829438207,0.12340081520559643,5.294800714761651,3,399.3662653249862
442,30,-38.793643833603944,-86.98442874002217,0.6263223516561951,8.137567255335902,3,2922.7734479113333
443,47,35.637528455781094,-67.49757830257255,0.2784707289275523,9.83117437709916,2,3821.8812303939603
444,35,-42.60279491823218,61.70080436255488,0.8529819953305915,9.392400312308217,2,-1516.2866999033313
445,40,59.95982525361137,68.81318131478758,0.9283835056363074,9.404793485616239,2,-37.14107262844171
446,16,59.88467902136375,-3.2660516574558276,0.9963982936790554,4.620013613624011,3,1616.5408306263294
447,13,-10.551807855785189,56.61709897625528,0.7960074024272833,5.219108924561119,3,-1365.3422625468036
448,42,10.854861103894482,-39.929110645731924,0.7537340704280046,7.3507185673208335,1,2532.317159314559
449,30,-1.168504342112723,-30.777042138747227,0.21550075886755105,9.299727352461558,4,1791.4496083282952
450,19,28.05474401085071,-43.09121287452598,0.33600705899010874,2.277948334168762,1,2312.4555130818053
451,17,39.24032015694277,-32.996781827545846,0.4656825417622795,3.738176774444762,4,2266.025506158279
452,19,8.739909763601986,29.90784038090477,0.7733810477822497,2.2532216013469855,1,-126.6475756071624
453,28,15.073501293431882,-33.494094922537776,0.9149658650779686,6.508076769635098,3,2147.11250208018
454,26,-17.61812791818549,90.58972159711459,0.18913910002298462,3.756708971987838,1,-2238.940445910775
455,37,14.101419006710152,19.40282425389752,0.9223674846701029,3.934970672613161,4,954.8680844580662
456,26,5.882862367719427,44.38108185980353,0.695624652354058,1.638243635391813,2,-322.26546898610627
457,23,-26.353834662540706,20.597623312002927,0.6107707306850386,4.148164556268327,4,-138.0722407281673
458,9,0.5788867197066634,49.57078601837116,0.19984127128193951,8.762468566614269,2,-1328.0689025397216
459,12,-10.495475539582193,-33.71999998154189,0.055525032809150554,3.0976553070175146,3,1307.736445202626
460,1,-17.284867454541757,58.87734152798228,0.5684648985079399,7.256687195890591,4,-1916.5722116164986
461,1,-33.39473622798704,6.637555423657475,0.6515156833288924,6.666655104447334,1,-741.8918713188289
462,47,2.875081997484279,49.370644438749565,0.21078144935468823,8.771361475322038,4,-32.803018535556696
463,34,-22.414220189760307,-56.58256213504737,0.5564562058254564,2.1905915288593443,2,2494.610349357824
464,32,-13.13324516908098,8.223328264334521,0.8564934027625736,9.798309643105389,3,484.74009501613347
465,48,33.25372825651867,6.809548671266609,0.83506594545502,6.24365781436329,1,1689.0317522527405
466,25,19.963483038051336,-23.76945859917766,0.9273551805862972,9.95926737112133,4,1790.9789619728763
467,40,-28.362999435837605,13.524753189890564,0.36588580955688044,9.203632532792657,2,251.1342464067746
468,45,11.556732037193083,62.58427392006058,0.3180495725509187,2.993655449017952,1,-351.4321561805783
469,1,4.983420947924657,-26.846094358524844,0.7494260059808087,1.505458089129818,3,1118.2285538245035
470,16,52.05088625600382,39.47417424819754,0.431112405097005,3.300751844158254,1,77.8393352061564
471,39,42.494350026168235,-44.09692224586033,0.08754866402778061,5.748072840994779,3,3150.7717656213686
472,5,-45.01246177129509,85.37778378569837,0.2828011306704997,2.54436730358671,1,-3074.972157993738
473,22,26.833830068758033,32.38401273746834,0.41858228553148913,2.5071377006618967,4,295.3292803170505
474,29,38.955917548710964,70.00469329034289,0.292516425476252,5.163341923946378,2,-645.6848517595342
475,3,17.780776261849933,27.882420763750694,0.3322055709473216,1.2994117405242258,4,-247.4939628631916
476,12,-9.062364310825725,16.624527109174466,0.29377590617439076,2.0969927427904342,4,-64.78761838953243
477,26,73.4018174535141,32.71731761943673,0.041499167183079444,4.742752054671528,3,937.92211660574
478,16,20.542278427810672,-4.457898534166858,0.6370947008244425,1.5681691828716982,3,1117.470688347838
479,37,60.296328211846834,-63.71335622233288,0.5972924203534693,4.5707955080997635,3,4029.9578603161904
480,22,41.54435288420522,18.895973858671695,0.6533834984786806,5.266056393536005,4,863.4692246959031
481,29,14.924039806699112,-29.220133383990188,0.19230989603362747,5.06139952665803,1,1898.5848914883534
482,14,-16.391027344208823,-43.06647661517609,0.2956545416124853,8.822573716627787,1,1289.4006264164934
483,28,0.27685365542496,26.451726737544398,0.6196159269449223,5.770562095465592,4,174.65234407986813
484,5,-5.657373583806596,-10.164338995987757,0.5996275684599214,5.21182416230239,4,518.0743272525484
485,47,-35.4355686694781,42.10817626422759,0.5063303093542678,4.6963832085249955,2,-356.47076842144435
486,49,20.50844724879109,-30.55763075036281,0.3504132500101974,8.358610404740375,3,2659.505681468156
487,30,48.020590058782275,-17.833159060553058,0.9129310047746899,9.055509435998498,3,2157.037312570737
488,46,-7.949104836543404,47.01184105205574,0.3397702422988438,8.679182222774058,4,-135.06397195022666
489,5,65.90969497674212,12.193706439904345,0.4556191564372516,7.0619192031825175,4,844.4127972014362
490,12,-45.72748357585201,-58.09312163624559,0.6781138309542087,2.236255713718068,1,1481.084402019322
491,16,32.630906451616106,11.31043531440444,0.5430214308667641,3.4918297254281105,4,821.238826191016
492,26,51.1456070621623,60.249541943552146,0.34688597636438556,1.414567573137797,1,-207.45426098078963
493,26,-5.120917429431817,-18.143097784858682,0.43564479045650983,9.377416674911027,4,1250.247905313361
494,48,-4.581695154286426,24.922307858116355,0.7944808178535061,6.947186767218193,2,619.6846027437889
495,21,32.282955275332036,-32.9754766062362,0.27812915548661243,7.717265958819174,2,2017.6133774433931
496,39,16.179733298786036,-4.471330998777161,0.14225523977681542,3.8041456562400606,1,1508.1828512206885
497,36,-58.922340303785205,44.59342145801734,0.3131632018297771,8.610881700496082,3,-1190.2337676040036
498,33,-24.301194636181425,9.769266710198941,0.8495342154879013,3.3364295533763064,2,431.45569667979134
499,30,0.5935135585762079,52.570794508625454,0.08898971485634666,1.0147938140120472,1,-635.6541783894359
500,37,-40.09094539055201,18.012096169114464,0.9916960733724518,4.3877346626862455,4,172.76659240001354
501,23,-13.22522949289711,89.74958708803368,0.5410028989276625,6.136853328631661,4,-2092.8466944986876
502,10,-39.340562757318025,-61.59653476877077,0.984845743967094,5.3083437216897025,1,1563.5407136974538
503,5,-10.10511891660171,-7.687734002438594,0.9389964220859776,8.758685283189372,3,242.28948533996706
504,36,-9.098681819634823,-42.38135173168205,0.45281371421091676,1.9486475736055024,1,2264.147297931444
505,34,11.552640297811404,-39.64996697832997,0.1984910746053491,5.98441096570353,1,2281.194156787748
506,31,-1.7527797199850181,-39.28734775224159,0.16488477656513845,5.616814148388167,2,2050.4967714808995
507,10,16.083691631222685,7.709032882048814,0.2399893638699575,3.532536839549467,1,294.92567816162625
508,19,12.506320224217646,10.052037392874686,0.7101326405645373,8.400053013193094,1,331.40210221635226
509,32,31.940199827929312,18.09823699980465,0.27294999473148784,7.775637902939857,4,931.5504662018552
510,1,27.213491228803473,-43.92242240578207,0.3414252696042983,7.595732685986479,2,1686.9794742870806
511,5,24.0437150540415,-11.968992759931616,0.4487788039946148,8.885732304426003,4,890.929249131669
512,45,94.14602285400166,-37.57178559025473,0.9132326804214563,7.505061405593691,4,4000.9199552337773
513,4,11.422079099269864,38.43526225086863,0.1893934178848461,3.086571625432538,3,-754.7458922419212
514,16,78.80714511576585,-33.810702007238945,0.005026552609803114,7.3500644048472195,3,2638.239319144781
515,24,13.366552067318004,-7.548486079835259,0.06009641037817015,3.7693253205085946,2,1160.2120679877582
516,16,-1.4855274441767579,23.41225765292423,0.9047663416801179,3.179571853127235,2,-127.96112599876479
517,2,-10.194955466395912,-23.62514697990259,0.6475164648433631,1.657032336096646,3,808.1251345656657
518,49,46.29177395345288,28.75513779922615,0.27304061932780677,7.69625722312909,3,1280.5158657907475
519,28,50.215101786638144,64.84318942132595,0.1771925010111911,7.3990086575483005,3,-375.4374205272349
520,32,18.993515678941872,8.588469149021014,0.29426673663711433,3.1104952990668435,3,1103.5484535039673
521,27,35.00640323508117,37.06443658273629,0.1147969272512801,7.744411150517403,3,187.5494841671824
522,20,-37.3166139776925,-81.93683555745531,0.9415329102844411,9.260567947841977,4,2553.8959534541423
523,24,-45.46339467536635,-16.162077073914027,0.7842061743652669,1.9722606174242134,2,665.7876571045871
524,12,38.38980657392361,8.396032677159075,0.4623911769125407,3.0937297454809745,4,881.3151794122059
525,35,-2.8043449370906544,-41.118603136012275,0.864962605115202,7.75234714678584,4,2337.9853992857097
526,33,23.479072521925087,9.30597341616367,0.2494582042932323,3.4705600615637042,1,1040.9406049141685
527,33,-20.518638498682343,43.397622242366026,0.7171205684721935,6.621975768553451,4,-505.5782260685707
528,43,50.709654091143264,-74.18242512040088,0.8561324990137434,1.7304780201734307,3,4495.691897178742
529,37,-45.21256015667109,-46.5629146321539,0.3567687116232726,5.069822311931849,3,1886.8255778148623
530,12,-40.56755259448066,8.392530830567415,0.7574644454507177,7.651822797936577,1,-594.6604287101466
531,3,44.329347511370344,19.41678917760191,0.29507234926430936,7.178625487389272,1,50.071933206255245
532,1,-77.29525378948702,30.523214996386034,0.2988571352590308,8.335648906082262,1,-2205.6549721898136
533,33,12.357066042847482,5.435579155510715,0.10705717855418606,8.89706913942852,1,818.5119231008752
534,40,-2.2197798678973015,19.460496200632356,0.4400580465093987,7.958651511328824,1,452.3622483594424
535,10,-21.078557576000893,37.139228341627245,0.7297119064974222,7.044289686450334,4,-1028.0166949831523
536,43,-4.998195457711064,-15.578324070813046,0.940220805571285,1.2855024263442805,1,1799.3607695880921
537,44,-24.425704792694305,-23.343443440256838,0.6037969919290961,5.814700060684997,4,1780.1320414903907
538,29,47.26767838145498,-5.740265237394735,0.863135537735739,1.339279524233675,2,1918.2517185361412
539,13,55.134912650848285,8.979517691096529,0.8224946492902271,8.272610354044204,1,848.0171206422137
540,12,-19.572127603650337,-25.330937728052724,0.17334305297528085,3.886520720139618,1,786.8930560021242
541,31,9.265746324055936,-14.75029265892848,0.48581742891263147,6.061864367061288,4,1617.1613243942809
542,46,-38.75229412808142,16.908070820291833,0.11692353552539148,3.5150077658701235,2,320.84084673351845
543,2,33.191564770093805,7.310031241188612,0.682153161561635,8.042501299422643,4,402.98404449250756
544,35,32.41027523929943,-6.413484912630329,0.949899668246076,8.978522739777123,4,1792.3487962278996
545,23,-7.857866981230689,-68.64277240250597,0.1370894580787565,4.587782447917576,1,2565.6656038452097
546,17,1.5065517525968604,0.8596803196583966,0.7338831308025413,8.766301541598901,3,496.439509964114
547,26,-1.812963485680128,-37.80015870036171,0.632238150867861,3.4036750671069917,3,2027.2872734046157
548,8,-47.553735010408275,40.32330820823601,0.5836050370080997,5.811948307679715,4,-1556.9059181637895
549,29,47.38012442800381,-11.348846131140306,0.39012023468833923,8.728852868548335,1,1757.2866028608742
550,26,-22.008597166472924,-38.84928224890081,0.35513164775381256,3.9329320835421133,2,1655.0931026467538
551,10,-21.804478167737635,-1.4617309552019484,0.04524918901888786,9.586380385702771,3,-83.68919441467509
552,26,-3.51259563385499,51.82798340368765,0.21790870825201347,2.0969155160324524,2,-750.6055648722255
553,34,30.86645756086836,26.232633965784757,0.015176882286826898,1.164475627511556,3,845.1293818989142
554,41,-16.739096452760926,9.796686024237365,0.5814171055820205,9.137218173203715,1,531.8383932924305
555,7,-57.56555664210333,-52.043802361874256,0.10585323587790885,1.6178379953308502,4,1104.5980956426504
556,4,-25.60994182188602,65.86400399065286,0.8730193940297161,9.927002763527426,2,-2329.696947692106
557,45,13.724212572369712,-23.86508696143612,0.5231430206971652,9.562571757811956,2,2155.7337224390844
558,11,66.6925086342756,38.351356514893716,0.6996899090587084,2.233188190326886,4,426.72947420438413
559,29,-36.797598991194675,-12.014515134056596,0.41085709184049646,5.838261631233093,2,662.8595108450139
560,36,-37.89505302442487,34.50031489932957,0.5605798090010486,2.664282677204299,3,-371.324191228216
561,25,-44.377865025164475,53.27496383501095,0.9426591769666305,4.853396557271079,4,-1325.3423198992716
562,21,-48.101749738980224,26.925490796301332,0.08273403962367076,1.552826163338494,3,-760.2932678238284
563,36,37.170743802442914,31.234198390397577,0.25393777192369615,3.0153212901693056,3,818.0180996056204
564,10,45.840657260931394,-2.937559446225288,0.7799883269105443,4.269455167590095,1,1083.2259824674359
565,37,6.332676807412072,-16.358645682912435,0.09873720688266585,4.947827502214493,3,1737.135898872821
566,9,-13.031383164225707,6.53194759143241,0.07566110390411085,9.79746632388004,1,-343.14962325085554
567,24,54.73431360587878,-12.596580230768678,0.36154139875403857,8.27079081115583,2,1830.2381124186131
568,35,6.2172412496951415,99.68814843249967,0.09216795847243231,7.636689498807516,2,-1945.8362057366783
